478	6.181744	4.871928	25.667016
479	6.050762	4.926628	25.283732
480	5.938349	5.001782	24.907598
481	5.844692	5.096209	24.540418
482	5.769844	5.208874	24.183865
483	5.713747	5.338889	23.839506
484	5.676261	5.485509	23.508836
485	5.657186	5.648121	23.193306
486	5.656279	5.826226	22.894342
487	5.673274	6.019423	22.613374
488	5.707889	6.227383	22.351849
489	5.759838	6.449827	22.111252
490	5.828837	6.686496	21.893118
491	5.914603	6.937121	21.699047
492	6.016855	7.201390	21.530709
493	6.135309	7.478913	21.389854
494	6.269669	7.769184	21.278312
495	6.419620	8.071540	21.197992
496	6.584812	8.385118	21.150875
497	6.764843	8.708809	21.138996
498	6.959239	9.041209	21.164426
499	7.167436	9.380570	21.229241
500	7.388750	9.724749	21.335474
501	7.622350	10.071161	21.485066
502	7.867231	10.416733	21.679790
503	8.122181	10.757867	21.921170
504	8.385750	11.090416	22.210379
505	8.656216	11.409669	22.548117
506	8.931561	11.710368	22.934479
507	9.209442	11.986746	23.368812
508	9.487172	12.232603	23.849556
509	9.761715	12.441421	24.374096
510	10.029686	12.606530	24.938616
511	10.287370	12.721316	25.537982
512	10.530765	12.779483	26.165658
513	10.755637	12.775355	26.813684
514	10.957609	12.704210	27.472724
515	11.132269	12.562625	28.132195
516	11.275304	12.348809	28.780509
517	11.382655	12.062900	29.405394
518	11.450679	11.707174	29.994329
519	11.476329	11.286163	30.535031
520	11.457312	10.806630	31.016001
521	11.392244	10.277392	31.427056
522	11.280759	9.709011	31.759827
523	11.123584	9.113331	32.008149
524	10.922559	8.502932	32.168327
525	10.680596	7.890526	32.239243
526	10.401589	7.288352	32.222285
527	10.090265	6.707634	32.121128
528	9.752002	6.158129	31.941383
529	9.392615	5.647821	31.690154
530	9.018135	5.182749	31.375561
531	8.634597	4.766989	31.006267
532	8.247836	4.402752	30.591043
533	7.863328	4.090584	30.138414
534	7.486053	3.829630	29.656379
535	7.120411	3.617928	29.152230
536	6.770163	3.452710	28.632449
537	6.438417	3.330682	28.102671
538	6.127644	3.248272	27.567709
539	5.839707	3.201836	27.031613
540	5.575920	3.187826	26.497748
541	5.337110	3.202911	25.968892
542	5.123690	3.244060	25.447331
543	4.935727	3.308594	24.934951
544	4.773014	3.394214	24.433322
545	4.635134	3.499008	23.943773
546	4.521521	3.621438	23.467456
547	4.431513	3.760321	23.005402
548	4.364394	3.914807	22.558563
549	4.319435	4.084339	22.127859
550	4.295926	4.268631	21.714203
551	4.293196	4.467625	21.318535
552	4.310639	4.681462	20.941845
553	4.347721	4.910448	20.585197
554	4.403994	5.155024	20.249751
555	4.479097	5.415728	19.936784
556	4.572760	5.693168	19.647712
557	4.684801	5.987986	19.384108
558	4.815119	6.300824	19.147724
559	4.963690	6.632283	18.940510
560	5.130549	6.982885	18.764636
561	5.315783	7.353020	18.622506
562	5.519506	7.742892	18.516776
563	5.741845	8.152462	18.450365
564	5.982907	8.581366	18.426457
565	6.242753	9.028842	18.448500
566	6.521362	9.493628	18.520188
567	6.818588	9.973863	18.645430
568	7.134116	10.466971	18.828295
569	7.467401	10.969537	19.072933
570	7.817615	11.477176	19.383461
571	8.183571	11.984416	19.763810
572	8.563655	12.484575	20.217529
573	8.955747	12.969673	20.747530
574	9.357140	13.430381	21.355794
575	9.764464	13.856028	22.043006
576	10.173620	14.234691	22.808159
577	10.579727	14.553396	23.648125
578	10.977094	14.798452	24.557218
579	11.359230	14.955936	25.526799
580	11.718901	15.012343	26.544963
581	12.048245	14.955389	27.596379
582	12.338959	14.774946	28.662338
583	12.582558	14.464034	29.721083
584	12.770706	14.019792	30.748466
585	12.895614	13.444309	31.718934
586	12.950484	12.745175	32.606822
587	12.929953	11.935645	33.387868
588	12.830522	11.034302	34.040798
589	12.650900	10.064211	34.548802
590	12.392231	9.051591	34.900714
591	12.058167	8.024134	35.091723
592	11.654764	7.009177	35.123507
593	11.190205	6.031936	35.003783
594	10.674378	5.114023	34.745335
595	10.118343	4.272410	34.364683
596	9.533749	3.518904	33.880588
597	8.932265	2.860152	33.312589
598	8.325054	2.298063	32.679730
599	7.722354	1.830547	31.999585
600	7.133174	1.452412	31.287624
601	6.565097	1.156297	30.556891
602	6.024217	0.933542	29.817952
603	5.515150	0.774929	29.079046
604	5.041128	0.671269	28.346343
605	4.604142	0.613825	27.624280
606	4.205110	0.594598	26.915894
607	3.844059	0.606486	26.223140
608	3.520302	0.643354	25.547170
609	3.232607	0.700034	24.888560
610	2.979350	0.772279	24.247495
611	2.758642	0.856692	23.623904
612	2.568447	0.950639	23.017566
613	2.406667	1.052152	22.428181
614	2.271215	1.159842	21.855418
615	2.160078	1.272810	21.298949
616	2.071351	1.390573	20.758471
617	2.003273	1.512994	20.233715
618	1.954245	1.640223	19.724459
619	1.922843	1.772647	19.230527
620	1.907824	1.910853	18.751799
621	1.908126	2.055592	18.288206
622	1.922873	2.207756	17.839744
623	1.951361	2.368356	17.406470
624	1.993061	2.538512	16.988513
625	2.047606	2.719438	16.586080
626	2.114789	2.912441	16.199468
627	2.194554	3.118916	15.829074
628	2.286990	3.340340	15.475411
629	2.392325	3.578279	15.139127
630	2.510921	3.834380	14.821021
631	2.643267	4.110378	14.522072
632	2.789978	4.408086	14.243465
633	2.951789	4.729396	13.986624
634	3.129549	5.076266	13.753249
635	3.324221	5.450707	13.545360
636	3.536870	5.854764	13.365344
637	3.768659	6.290482	13.216010
638	4.020841	6.759862	13.100650
639	4.294743	7.264805	13.023103
640	4.591750	7.807031	12.987825
641	4.913278	8.387977	12.999962
642	5.260748	9.008663	13.065421
643	5.635539	9.669526	13.190933
644	6.038938	10.370207	13.384105
645	6.472065	11.109293	13.653445
646	6.935788	11.884002	14.008354
647	7.430609	12.689817	14.459047
648	7.956530	13.520052	15.016403
649	8.512882	14.365382	15.691693
650	9.098132	15.213335	16.496156
651	9.709652	16.047789	17.440388
652	10.343466	16.848529	18.533495
653	10.993972	17.590942	19.781990
654	11.653669	18.245958	21.188414
655	12.312898	18.780384	22.749713
656	12.959647	19.157777	24.455464
657	13.579460	19.340025	26.286098
658	14.155516	19.289739	28.211406
659	14.668938	18.973489	30.189664
660	15.099394	18.365739	32.167816
661	15.426028	17.453111	34.083123
662	15.628736	16.238384	35.866561
663	15.689701	14.743406	37.447974
664	15.595072	13.010061	38.762558
665	15.336571	11.098604	39.757818
666	14.912774	9.083151	40.399755
667	14.329812	7.044748	40.676978
668	13.601305	5.063137	40.601757
669	12.747488	3.208733	40.207696
670	11.793613	1.536338	39.544524
671	10.767885	0.081620	38.671193
672	9.699259	-1.139326	37.648750
673	8.615400	-2.127805	36.534277
674	7.541080	-2.898651	35.376711
675	6.497107	-3.475719	34.214742
676	5.499824	-3.887621	33.076528
677	4.561080	-4.164244	31.980675
678	3.688547	-4.334266	30.937922
679	2.886266	-4.423635	29.953040
680	2.155276	-4.454818	29.026614
681	1.494266	-4.446621	28.156557
682	0.900178	-4.414356	27.339272
683	0.368724	-4.370206	26.570487
684	-0.105169	-4.323667	25.845827
685	-0.527019	-4.282001	25.161152
686	-0.902517	-4.250664	24.512755
687	-1.237332	-4.233674	23.897444
688	-1.536966	-4.233933	23.312564
689	-1.806662	-4.253494	22.755970
690	-2.051346	-4.293777	22.225990
691	-2.275589	-4.355745	21.721377
692	-2.483604	-4.440045	21.241259
693	-2.679248	-4.547113	20.785099
694	-2.866035	-4.677264	20.352658
695	-3.047158	-4.830751	19.943972
696	-3.225517	-5.007812	19.559334
697	-3.403747	-5.208700	19.199279
698	-3.584242	-5.433703	18.864590
699	-3.769188	-5.683145	18.556291
700	-3.960584	-5.957388	18.275665
701	-4.160264	-6.256815	18.024261
702	-4.369919	-6.581806	17.803914
703	-4.591108	-6.932707	17.616763
704	-4.825268	-7.309785	17.465271
705	-5.073720	-7.713169	17.352247
706	-5.337664	-8.142788	17.280865
707	-5.618177	-8.598283	17.254676
708	-5.916187	-9.078911	17.277618
709	-6.232460	-9.583431	17.354007
710	-6.567557	-10.109970	17.488517
711	-6.921798	-10.655872	17.686135
712	-7.295206	-11.217535	17.952082
713	-7.687439	-11.790227	18.291703
714	-8.097717	-12.367907	18.710290
715	-8.524736	-12.943038	19.212867
716	-8.966567	-13.506424	19.803884
717	-9.420552	-14.047090	20.486843
718	-9.883206	-14.552225	21.263841
719	-10.350108	-15.007222	22.135031
720	-10.815819	-15.395870	23.098027
721	-11.273824	-15.700715	24.147269
722	-11.716513	-15.903651	25.273413
723	-12.135227	-15.986746	26.462809
724	-12.520379	-15.933328	27.697162
725	-12.861674	-15.729276	28.953484
726	-13.148434	-15.364463	30.204439
727	-13.370037	-14.834189	31.419174
728	-13.516452	-14.140460	32.564666
729	-13.578853	-13.292866	33.607563
730	-13.550254	-12.308874	34.516380
731	-13.426116	-11.213368	35.263827
732	-13.204841	-10.037372	35.828978
733	-12.888094	-8.816042	36.198958
734	-12.480889	-7.586131	36.369872
735	-11.991413	-6.383261	36.346825
736	-11.430598	-5.239383	36.143020
737	-10.811477	-4.180751	35.778099
738	-10.148404	-3.226660	35.276017
739	-9.456230	-2.389015	34.662778
740	-8.749508	-1.672666	33.964348
741	-8.041824	-1.076341	33.204982
742	-7.345276	-0.593926	32.406073
743	-6.670141	-0.215870	31.585537
744	-6.024714	0.069472	30.757655
745	-5.415295	0.274681	29.933265
746	-4.846298	0.412367	29.120170
747	-4.320431	0.494516	28.323648
748	-3.838936	0.532069	27.546985
749	-3.401836	0.534694	26.791973
750	-3.008183	0.510704	26.059331
751	-2.656294	0.467072	25.349053
752	-2.343958	0.409516	24.660671
753	-2.068610	0.342618	23.993454
754	-1.827487	0.269965	23.346541
755	-1.617742	0.194286	22.719033
756	-1.436539	0.117587	22.110049
757	-1.281127	0.041281	21.518759
758	-1.148886	-0.033709	20.944396
759	-1.037368	-0.106850	20.386267
760	-0.944316	-0.177917	19.843741
761	-0.867676	-0.246927	19.316255
762	-0.805602	-0.314078	18.803297
763	-0.756449	-0.379709	18.304406
764	-0.718775	-0.444261	17.819161
765	-0.691324	-0.508252	17.347177
766	-0.673017	-0.572252	16.888099
767	-0.662940	-0.636873	16.441601
768	-0.660333	-0.702754	16.007380
769	-0.664575	-0.770559	15.585157
770	-0.675174	-0.840974	15.174674
771	-0.691754	-0.914701	14.775694
772	-0.714048	-0.992468	14.388003
773	-0.741890	-1.075027	14.011410
774	-0.775204	-1.163160	13.645748
775	-0.814000	-1.257687	13.290878
